,year,month,day,hour,V,Verr,N,Nerr,S,Serr,E,Eerr,W,Werr,NE,NEerr,SE,SEerr,NW,NWerr,SW,SWerr,N2,N2err,S2,S2err,E2,E2err,W2,W2err,N3,N3err,S3,S3err,E3,E3err,W3,W3err,Pres.,TIME
1565,2018,3,7,5,2543154,1602,896617,951,918610,963,1129788,1067,1212392,1106,447487,671,463475,683,499610,710,533494,733,260960,513,282020,533,351727,595,403641,638,42201,206,43456,209,86660,295,105943,327,958.092,2018-03-07 05:30:00
1566,2018,3,7,6,2541459,1601,895098,950,919630,963,1130292,1067,1213887,1107,448399,672,462879,683,497622,708,533572,733,260719,513,282248,533,352229,596,403279,638,42020,205,43110,208,86714,295,106641,328,957.924,2018-03-07 06:30:00
1567,2018,3,7,7,2539013,1601,895609,950,918905,963,1129539,1067,1215361,1107,448316,672,462236,682,500149,710,534131,734,261516,513,283694,535,352541,596,403348,638,42091,206,42992,208,86912,296,106345,327,957.998,2018-03-07 07:30:00
1568,2018,3,7,8,2542803,1602,894782,950,918986,963,1130683,1068,1214096,1107,446699,671,463677,684,499587,710,533492,734,261282,513,283009,534,352977,596,403694,638,41985,205,43337,209,86732,295,105834,327,958.423,2018-03-07 08:30:00
1569,2018,3,7,9,2542553,1603,897539,952,920969,964,1128454,1067,1213005,1107,447416,672,464135,684,499347,710,534068,734,261270,513,282972,534,352584,596,403058,638,42146,206,43197,209,87100,296,105919,327,958.961,2018-03-07 09:30:00
1570,2018,3,7,10,2540717,1603,895449,951,918854,964,1128838,1068,1213849,1108,447417,672,462934,683,499721,710,533001,734,259701,512,283805,535,352871,597,402846,638,42056,206,43522,209,86865,296,106216,327,959.547,2018-03-07 10:30:00
1571,2018,3,7,11,2541280,1603,895107,951,918350,964,1132194,1069,1213180,1108,448392,673,463324,684,499828,711,534481,735,260744,513,283618,535,353207,597,402483,638,42173,206,43207,209,87653,297,106362,328,960.012,2018-03-07 11:30:00
1572,2018,3,7,12,2543436,1604,896581,952,920504,965,1132956,1070,1213524,1108,448148,673,462811,684,499024,710,534573,735,259790,512,282961,535,353432,597,402465,638,42177,206,43300,209,86885,296,106036,327,960.572,2018-03-07 12:30:00
1573,2018,3,7,13,2544903,1605,897805,953,921479,966,1132790,1070,1212807,1108,449216,674,463680,684,498158,710,533607,735,260442,513,282464,534,351719,596,402952,638,41925,206,43244,209,87113,297,106381,328,960.755,2018-03-07 13:30:00
1574,2018,3,7,14,2546391,1605,897776,953,919928,965,1133094,1070,1214267,1108,448537,673,463899,684,499318,710,533773,735,261767,514,282565,534,352627,597,403230,638,42237,206,43621,210,86808,296,105987,327,960.252,2018-03-07 14:30:00
1575,2018,3,7,15,2545698,1604,899146,953,919936,964,1130831,1069,1216361,1109,446951,672,462633,683,500380,711,534265,735,260508,513,282672,534,352204,596,401511,637,42012,206,42877,208,86876,296,106407,328,959.633,2018-03-07 15:30:00
1576,2018,3,7,16,2544782,1604,898021,952,919157,964,1130056,1068,1213703,1107,447772,672,462413,683,501404,712,533100,734,260389,513,283257,535,352522,596,402654,638,41574,205,43227,209,86701,296,105804,327,959.332,2018-03-07 16:30:00
1577,2018,3,7,17,2540899,1602,895358,951,918569,963,1129052,1067,1214987,1108,447818,672,461644,682,500226,711,533547,734,261078,513,282986,534,351879,596,403943,638,41890,205,43045,208,86511,295,106113,327,958.846,2018-03-07 17:30:00
1578,2018,3,7,18,2537634,1601,895841,951,920304,964,1128355,1067,1213901,1107,447501,672,463008,683,499186,710,532946,733,261065,513,282897,534,351941,596,404162,638,42066,206,43690,210,86254,295,106282,327,958.45,2018-03-07 18:30:00
1579,2018,3,7,19,2536841,1600,895050,950,917384,962,1128652,1067,1211095,1106,446979,671,462256,683,500055,710,533517,734,260697,513,281948,533,352458,596,403008,638,41894,205,43341,209,87376,297,106047,327,958.373,2018-03-07 19:30:00
1580,2018,3,7,20,2536228,1600,893063,949,919549,963,1127571,1066,1214808,1107,445257,670,463476,684,499057,710,533231,733,260402,512,283479,535,351686,595,402839,637,42021,206,43192,208,86510,295,106204,327,958.574,2018-03-07 20:30:00
1581,2018,3,7,21,2535599,1600,893966,950,917678,963,1127831,1067,1211395,1106,447739,672,461525,682,498742,709,532230,733,258707,511,282689,534,352264,596,402756,637,41842,205,43430,209,86650,295,106197,327,958.792,2018-03-07 21:30:00
1582,2018,3,7,22,2536891,1601,893573,950,920308,964,1126792,1066,1210695,1106,447440,672,461803,682,498539,709,532254,733,260127,512,282060,533,352983,597,402261,637,42036,206,42866,208,86580,295,106129,327,959.008,2018-03-07 22:30:00
1583,2018,3,7,23,2533302,1600,894381,950,918507,963,1127525,1067,1211813,1106,447068,671,462142,683,499667,710,533779,734,260432,513,282654,534,351503,595,401649,637,41914,205,43480,209,86489,295,106080,327,959.117,2018-03-07 23:30:00
1584,2018,3,8,0,2535736,1600,894507,950,917003,962,1128079,1067,1210440,1106,445450,670,461682,682,498009,709,533216,734,258930,511,281894,533,351445,595,403358,638,42258,206,43240,209,87052,296,105826,327,958.887,2018-03-08 00:30:00
1585,2018,3,8,1,2536622,1600,894358,950,916785,962,1127069,1066,1211252,1106,446443,671,462658,683,498036,709,531299,732,260227,512,282315,534,351866,596,402953,638,42196,206,43363,209,86404,295,105663,326,958.677,2018-03-08 01:30:00
1586,2018,3,8,2,2537207,1601,892925,949,915030,961,1129695,1068,1210595,1106,445952,671,462894,683,497850,709,532594,733,259968,512,282931,534,352573,596,400954,636,41786,205,43188,209,86823,296,105323,326,958.825,2018-03-08 02:30:00
1587,2018,3,8,3,2534201,1600,891735,949,915485,961,1126516,1066,1209537,1105,446056,671,462057,683,497862,709,532482,733,259915,512,282277,534,350550,594,401708,637,41852,205,42883,208,87197,296,105908,327,958.915,2018-03-08 03:30:00
1588,2018,3,8,4,2533755,1600,894256,950,915260,961,1126921,1066,1211115,1106,447880,672,461618,682,498266,709,533069,733,260907,513,281871,533,350912,595,402016,637,42163,206,43241,209,86912,296,106718,328,958.796,2018-03-08 04:30:00
1589,2018,3,8,5,2536073,1600,894155,950,918678,963,1128659,1067,1209568,1105,447151,671,462089,683,498277,709,532671,733,260549,513,282352,534,351769,595,402832,638,42025,206,43214,209,86183,295,105864,327,958.685,2018-03-08 05:30:00
1590,2018,3,8,6,2540223,1601,895282,950,917493,962,1129168,1067,1210725,1105,447076,671,462511,683,498734,709,531664,732,259613,512,282148,533,352331,596,402422,637,41791,205,43430,209,87113,296,106291,327,958.391,2018-03-08 06:30:00
1591,2018,3,8,7,2540172,1601,894058,950,918464,963,1128958,1067,1211459,1106,447147,671,463285,683,499973,710,533527,734,259441,511,282978,534,353437,597,403921,638,42155,206,43423,209,87079,296,105838,327,958.231,2018-03-08 07:30:00
1592,2018,3,8,8,2542377,1602,894686,950,919073,963,1130575,1068,1211852,1106,448190,672,462961,683,498886,709,533236,734,261455,513,283340,535,352896,596,403302,638,42122,206,43218,209,86433,295,106837,328,958.59,2018-03-08 08:30:00
1593,2018,3,8,9,2540931,1602,897668,952,920593,964,1132165,1069,1212839,1107,447915,672,463218,683,498554,709,533789,734,261572,514,283084,534,353923,597,401251,636,41884,205,43283,209,87341,297,106197,327,958.966,2018-03-08 09:30:00
1594,2018,3,8,10,2543645,1603,896741,952,922367,965,1133534,1070,1211769,1107,448469,673,465809,686,499588,710,533102,734,260686,513,283389,535,353827,597,403000,638,42235,206,43251,209,87185,296,106508,328,959.405,2018-03-08 10:30:00
1595,2018,3,8,11,2548905,1605,897019,952,923289,966,1136770,1071,1212301,1107,448507,673,464647,685,499016,710,534226,735,260826,513,283611,535,354918,598,402128,637,42308,206,43585,210,86930,296,106371,328,959.824,2018-03-08 11:30:00
1596,2018,3,8,12,2552287,1607,899374,954,923606,966,1134344,1071,1212587,1107,449642,674,465779,686,499970,711,534609,735,260940,513,283172,535,353687,598,402687,638,41928,206,43005,208,87474,297,106179,328,960.119,2018-03-08 12:30:00
1597,2018,3,8,13,2554027,1607,900473,954,922510,966,1134065,1070,1218082,1110,449956,674,463150,684,500610,711,534950,735,260537,513,282657,534,352080,596,403521,639,42367,207,43593,210,87146,296,106352,328,960.09,2018-03-08 13:30:00
1598,2018,3,8,14,2551664,1606,899196,953,921784,965,1132970,1070,1218958,1110,447088,672,463661,684,501038,711,534473,735,261230,514,282405,534,353035,597,402717,638,42041,206,43365,209,86831,296,105682,327,959.585,2018-03-08 14:30:00
1599,2018,3,8,15,2551241,1605,898587,953,921472,965,1132285,1069,1218175,1109,448578,673,462355,683,501793,712,534497,735,261464,514,282337,534,351743,595,403501,638,41968,205,43137,208,86695,296,107009,329,958.905,2018-03-08 15:30:00
1600,2018,3,8,16,2548115,1604,899106,952,918365,963,1127979,1066,1219141,1109,447774,672,463469,683,501498,711,534387,734,260667,513,282756,534,351262,595,404133,638,42327,206,43177,208,87125,296,106691,328,958.334,2018-03-08 16:30:00
1601,2018,3,8,17,2542507,1601,897074,951,920099,963,1129602,1067,1217230,1108,447221,671,463411,683,501404,711,535621,735,260595,512,281979,533,351574,595,404275,638,42240,206,43173,208,86941,296,106427,327,957.735,2018-03-08 17:30:00
1602,2018,3,8,18,2540990,1600,896142,950,919525,962,1129715,1067,1215745,1107,447789,671,462123,682,500074,710,533905,733,259955,512,282382,533,350564,594,403714,638,41897,205,43305,209,86921,296,106271,327,957.053,2018-03-08 18:30:00
1603,2018,3,8,19,2538405,1599,896542,950,918154,962,1127937,1066,1216638,1107,445999,670,463644,683,500444,710,534651,734,260154,512,282149,533,352248,595,403079,637,41870,205,43019,208,86976,296,106130,327,956.835,2018-03-08 19:30:00
1604,2018,3,8,20,2538791,1599,893198,949,916194,961,1128073,1066,1212422,1105,446694,670,462570,682,499835,709,532102,732,259425,511,282531,533,351770,595,401787,636,42113,206,42969,208,87056,296,106943,328,956.89,2018-03-08 20:30:00
1605,2018,3,8,21,2537343,1599,894240,949,917340,961,1129269,1066,1209711,1104,446941,671,462336,682,498812,709,533751,733,260190,512,282248,533,352015,595,402439,637,42330,206,43266,208,86918,296,105827,326,957.02,2018-03-08 21:30:00
1606,2018,3,8,22,2536048,1599,893153,949,917575,962,1127091,1065,1210574,1105,445552,670,462912,683,498281,708,533332,733,259362,511,282004,533,351880,595,403582,638,41939,205,43373,209,87085,296,105984,327,957.245,2018-03-08 22:30:00
1607,2018,3,8,23,2532467,1598,893661,949,916089,961,1127502,1066,1211011,1105,444270,669,461214,681,497205,708,533087,733,259928,512,282211,533,351341,595,402050,636,41596,204,43075,208,86686,295,106222,327,957.463,2018-03-08 23:30:00
1608,2018,3,9,0,2532449,1598,892982,949,915633,961,1126054,1065,1210288,1105,445816,670,460350,681,497244,708,531564,732,260178,512,281632,533,350059,594,403515,638,41824,205,43157,208,87112,296,106061,327,957.728,2018-03-09 00:30:00
1609,2018,3,9,1,2531977,1598,891877,948,915796,961,1125094,1065,1207689,1104,445655,670,461586,682,496299,707,531463,732,259349,511,281097,532,351462,595,401700,636,41684,205,43508,209,86713,295,106304,327,957.825,2018-03-09 01:30:00
1610,2018,3,9,2,2530769,1598,892861,949,916361,961,1127144,1066,1207642,1104,445141,670,461779,682,496723,708,530464,731,259339,511,280958,532,351095,595,402313,637,41716,205,43227,208,86932,296,105644,326,957.784,2018-03-09 02:30:00
1611,2018,3,9,3,2531361,1598,892936,949,915182,961,1124235,1064,1211298,1105,446157,670,461302,682,497707,708,531638,732,260290,512,282342,533,351258,595,401116,636,41896,205,43102,208,86747,295,105972,327,957.699,2018-03-09 03:30:00
1612,2018,3,9,4,2531937,1598,892039,948,917120,961,1129279,1066,1210149,1104,446932,671,462116,682,499221,709,530296,731,260401,512,282319,533,352272,595,402065,636,41757,205,43238,208,86878,296,105787,326,957.19,2018-03-09 04:30:00
1613,2018,3,9,5,2535692,1599,893696,949,918001,962,1125984,1065,1210271,1104,447242,671,462163,682,498526,709,533286,733,260031,512,281787,533,351018,594,400851,635,42392,206,43151,208,87187,296,105813,326,957.115,2018-03-09 05:30:00
1614,2018,3,9,6,2538388,1599,895270,950,919355,962,1129367,1066,1208165,1103,446752,670,462716,682,497969,708,532373,732,260270,512,282828,533,352109,595,402579,637,42096,206,43431,209,86699,295,106800,328,956.711,2018-03-09 06:30:00
1615,2018,3,9,7,2542677,1600,896028,950,918526,962,1131371,1067,1214064,1106,448337,671,464166,683,497372,707,532580,732,260939,512,282740,533,353495,596,401000,635,42385,206,43171,208,87448,296,106064,327,956.398,2018-03-09 07:30:00
1616,2018,3,9,8,2543026,1600,897077,950,919566,962,1132422,1067,1212290,1105,447152,670,463635,683,498780,708,532959,732,261240,513,283509,534,353088,596,401692,636,42256,206,43592,209,87048,296,105793,326,956.22,2018-03-09 08:30:00
1617,2018,3,9,9,2546447,1601,897981,951,922834,964,1133777,1068,1212665,1105,447569,671,465935,684,500753,710,533934,733,260514,512,283011,534,353723,596,402735,637,42473,206,43580,209,87247,296,106065,327,956.331,2018-03-09 09:30:00
1618,2018,3,9,10,2550240,1603,897196,951,923753,965,1134917,1069,1213627,1106,449584,673,465801,685,500177,710,534353,734,260845,512,283840,535,354496,597,402381,637,42038,205,43418,209,87482,297,105927,326,957.001,2018-03-09 10:30:00
1619,2018,3,9,11,2554945,1605,900675,953,924493,965,1138520,1071,1215873,1107,450455,673,466256,685,500154,710,535729,735,261924,514,283173,534,354052,597,403288,637,42055,206,43699,210,86644,295,106700,328,957.567,2018-03-09 11:30:00
1620,2018,3,9,12,2558351,1606,902111,954,925624,966,1139768,1072,1217576,1108,450528,674,465566,685,500121,710,535206,734,262538,514,283845,535,353368,596,402699,637,42140,206,43843,210,87019,296,106297,327,957.707,2018-03-09 12:30:00
1621,2018,3,9,13,2560474,1607,902596,954,924896,966,1136293,1070,1220882,1109,448806,672,465829,685,500834,710,536831,735,261681,513,283252,534,352858,596,403215,637,42014,205,43431,209,87245,296,106615,328,957.447,2018-03-09 13:30:00
1622,2018,3,9,14,2558887,1606,902197,953,924376,965,1134412,1069,1222278,1110,449671,673,464518,684,503479,712,535754,734,262118,514,283085,534,353223,596,404401,638,42233,206,43510,209,86607,295,106597,327,956.832,2018-03-09 14:30:00
1623,2018,3,9,15,2555222,1604,900377,952,922542,964,1132812,1067,1223309,1110,449788,672,464129,683,502728,711,536331,735,261451,513,282783,533,352013,595,405313,639,41723,205,43351,209,86945,295,106411,327,956.195,2018-03-09 15:30:00
1624,2018,3,9,16,2549527,1602,900014,952,922207,963,1130823,1066,1223993,1110,448247,671,462594,682,501933,710,536047,734,261282,512,283302,534,351911,595,405901,639,42131,205,43320,208,86932,295,106691,327,955.874,2018-03-09 16:30:00
1625,2018,3,9,17,2545469,1600,897386,950,918460,961,1131365,1066,1220749,1108,446767,670,464034,683,501254,710,536234,734,260997,512,283009,533,352158,595,405057,638,41808,205,43317,208,86572,295,106704,327,955.413,2018-03-09 17:30:00
1626,2018,3,9,18,2541308,1598,896355,949,920124,961,1129805,1065,1217001,1106,447161,670,461510,681,500542,709,535544,733,261785,513,282992,533,351414,594,404381,637,42326,206,43767,209,86460,294,106559,327,954.731,2018-03-09 18:30:00
1627,2018,3,9,19,2537795,1597,896103,948,919536,961,1128580,1064,1213576,1104,446235,669,462126,681,499390,708,535038,733,259599,510,281995,532,351168,593,404197,637,41695,204,43327,208,86495,294,106056,326,954.164,2018-03-09 19:30:00
1628,2018,3,9,20,2536310,1596,894882,948,918202,960,1126642,1063,1213413,1104,444548,668,462401,681,500240,708,532364,731,260665,511,282545,532,351413,594,403387,636,41821,204,43132,208,86874,295,105820,326,953.753,2018-03-09 20:30:00
1629,2018,3,9,21,2533649,1595,892087,946,918661,960,1127748,1064,1212804,1103,444913,668,462930,681,498648,707,533623,732,259494,510,281844,532,351496,594,403098,636,42118,205,43279,208,86913,295,105753,326,953.818,2018-03-09 21:30:00
1630,2018,3,9,22,2533929,1595,892326,947,916742,959,1124862,1063,1212000,1103,445883,669,462833,681,498420,707,532645,731,258549,509,281738,532,351888,594,402856,636,41702,204,42562,206,86707,295,106527,327,954.29,2018-03-09 22:30:00
1631,2018,3,9,23,2532474,1596,891463,946,916568,960,1124590,1063,1210036,1103,444285,668,461836,681,498442,708,532789,732,258794,510,282574,533,351497,594,402409,636,41965,205,43203,208,86740,295,106247,326,954.914,2018-03-09 23:30:00
1632,2018,3,10,0,2533003,1596,890394,946,917317,961,1124557,1063,1212062,1104,444655,668,461037,681,497312,707,532354,732,258901,510,282810,533,351316,594,401274,635,41734,204,43201,208,86802,295,105791,326,955.642,2018-03-10 00:30:00
1633,2018,3,10,1,2528182,1595,891600,947,916456,960,1127003,1065,1209827,1103,445627,669,460694,680,496027,706,532067,731,258174,509,281603,532,352141,595,401669,635,41909,205,43495,209,86748,295,105841,326,955.832,2018-03-10 01:30:00
1634,2018,3,10,2,2531106,1596,892088,947,918087,961,1127255,1064,1210321,1103,445160,669,462362,681,496780,707,532495,732,259669,511,281810,532,350499,593,400266,634,41870,205,42452,206,86723,295,106016,326,955.408,2018-03-10 02:30:00
1635,2018,3,10,3,2533266,1596,892624,947,918976,961,1126215,1064,1211124,1103,445527,669,462552,681,496364,706,533721,732,259989,511,282689,533,352438,595,402193,636,42100,205,43369,208,87142,296,105972,326,954.847,2018-03-10 03:30:00
1636,2018,3,10,4,2536544,1596,894090,948,921670,962,1129320,1065,1209084,1102,446686,669,463640,682,498150,707,534384,732,260182,511,282498,532,352078,594,401789,635,42083,205,43405,208,87429,296,105839,326,954.487,2018-03-10 04:30:00
1637,2018,3,10,5,2538662,1597,893562,947,920226,961,1131680,1066,1211924,1103,447472,670,465109,683,497881,707,534258,732,259237,510,282925,533,352269,594,403421,636,41983,205,43430,208,87496,296,106198,326,954.098,2018-03-10 05:30:00
1638,2018,3,10,6,2544426,1598,895133,948,920747,961,1133440,1066,1214655,1104,448285,671,465944,684,498747,707,534193,732,260631,511,282974,533,354001,596,402249,635,41830,205,43136,208,87130,295,105979,326,953.991,2018-03-10 06:30:00
1639,2018,3,10,7,2546596,1599,897397,949,923838,963,1133897,1067,1215315,1105,449252,671,465960,684,498583,707,534608,732,260984,512,283330,533,353795,596,402194,635,42333,206,43666,209,87141,295,105845,326,954.039,2018-03-10 07:30:00
1640,2018,3,10,8,2548307,1600,897842,949,921037,962,1133844,1067,1215209,1105,448749,671,463456,682,499592,708,534863,733,260122,511,283030,533,353165,595,403101,636,42285,206,43272,208,87316,296,106422,327,954.25,2018-03-10 08:30:00
1641,2018,3,10,9,2548630,1601,899428,951,921276,962,1131642,1066,1218655,1107,448960,671,463233,682,500831,709,536048,734,261911,513,282615,533,352722,595,403839,637,42139,205,43010,208,87142,296,106269,327,954.787,2018-03-10 09:30:00
